file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/configuration/GlobalExceptionHandler.java,io.example.configuration.GlobalExceptionHandler,"handleAccessDeniedException/2[io.example.configuration.HttpServletRequest,io.example.configuration.AccessDeniedException]",false,101,5,0,0,0,1,6,4,1,0,2,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,1,1,false
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/configuration/GlobalExceptionHandler.java,io.example.configuration.GlobalExceptionHandler,"handleMissingServletRequestParameterException/2[io.example.configuration.HttpServletRequest,io.example.configuration.MissingServletRequestParameterException]",false,54,5,0,0,0,1,6,4,1,0,2,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,1,1,false
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/configuration/GlobalExceptionHandler.java,io.example.configuration.GlobalExceptionHandler,"handleMethodArgumentTypeMismatchException/2[io.example.configuration.HttpServletRequest,io.example.configuration.MethodArgumentTypeMismatchException]",false,64,5,0,0,0,1,12,8,1,1,2,12,0,0,0,0,0,0,6,0,1,0,0,0,0,0,13,1,1,false
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/configuration/GlobalExceptionHandler.java,io.example.configuration.GlobalExceptionHandler,"handleMethodArgumentNotValidException/2[io.example.configuration.HttpServletRequest,io.example.configuration.MethodArgumentNotValidException]",false,79,7,0,0,0,1,13,14,1,3,2,13,0,0,0,0,0,0,7,0,2,1,1,0,0,1,16,1,1,false
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/configuration/GlobalExceptionHandler.java,io.example.configuration.GlobalExceptionHandler,"handleInternalServerError/2[io.example.configuration.HttpServletRequest,java.lang.Exception]",false,110,4,0,0,0,1,6,4,1,0,2,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,1,1,false
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/configuration/GlobalExceptionHandler.java,io.example.configuration.GlobalExceptionHandler,"handleNotFoundException/2[io.example.configuration.HttpServletRequest,io.example.domain.exception.NotFoundException]",false,34,5,0,0,0,1,6,4,1,0,2,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,1,1,false
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/configuration/GlobalExceptionHandler.java,io.example.configuration.GlobalExceptionHandler,"handleValidationException/2[io.example.configuration.HttpServletRequest,io.example.configuration.ValidationException]",false,44,5,0,0,0,1,6,4,1,0,2,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,1,1,false
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/configuration/json/serializer/LocalDateDeserializer.java,io.example.configuration.json.serializer.LocalDateDeserializer,"deserialize/2[io.example.configuration.json.serializer.JsonParser,io.example.configuration.json.serializer.DeserializationContext]",false,16,2,0,0,0,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,false
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testAuthorFullNameFilter/0,false,216,3,2,1,1,1,7,10,0,2,0,7,1,1,0,0,0,0,6,2,4,0,0,0,0,0,19,2,0,false
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,"execute/2[java.lang.String,io.example.api.SearchBooksQuery]",false,231,7,11,9,2,1,12,6,1,1,2,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,12,2,0,false
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testTitleFilter/0,false,111,3,2,1,1,1,7,10,0,2,0,7,1,1,0,0,0,0,6,2,4,0,0,0,0,0,17,2,0,false
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testIsbn10Filter/0,false,156,3,2,1,1,1,7,7,0,2,0,7,1,1,0,0,0,0,3,1,2,0,0,0,0,0,17,2,0,false
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testPublisherFilter/0,false,166,3,2,1,1,1,7,10,0,2,0,7,1,1,0,0,0,0,6,2,4,0,0,0,0,0,18,2,0,false
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,"TestBookSearchApi/4[io.example.api.MockMvc,io.example.api.ObjectMapper,io.example.api.data.AuthorTestDataFactory,io.example.api.data.BookTestDataFactory]",true,43,5,0,0,0,1,0,6,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13,1,0,false
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testIdFilter/1[java.lang.String],false,101,3,2,1,1,1,7,7,0,2,1,7,1,1,0,0,0,0,2,1,2,0,0,0,0,0,18,2,0,false
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testAuthorIdFilter/1[java.lang.String],false,206,3,2,1,1,1,7,7,0,2,1,7,1,1,0,0,0,0,2,1,2,0,0,0,0,0,19,2,0,false
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testPublishDateFilter/0,false,181,3,2,1,1,1,9,16,0,2,0,9,1,1,0,0,0,0,8,28,8,0,0,0,0,0,18,2,0,false
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testGenresFilter/0,false,126,3,2,1,1,1,9,13,0,2,0,9,1,1,0,0,0,0,11,3,6,0,0,0,0,0,18,2,0,false
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testIsbn13Filter/0,false,146,3,2,1,1,1,7,7,0,2,0,7,1,1,0,0,0,0,3,1,2,0,0,0,0,0,17,2,0,false
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/api/TestBookSearchApi.java,io.example.api.TestBookSearchApi,testSearch/0,false,51,6,18,0,18,1,23,39,0,15,0,23,9,10,0,0,0,0,18,3,15,0,0,0,0,0,44,1,0,false
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/domain/exception/NotFoundException.java,io.example.domain.exception.NotFoundException,"NotFoundException/2[java.lang.Class<?>,java.lang.String]",true,15,0,1,1,0,1,2,3,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,false
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/domain/exception/NotFoundException.java,io.example.domain.exception.NotFoundException,"NotFoundException/2[java.lang.Class<?>,long]",true,11,0,0,0,0,1,2,3,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,false
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/domain/exception/NotFoundException.java,io.example.domain.exception.NotFoundException,NotFoundException/1[java.lang.String],true,7,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/domain/exception/NotFoundException.java,io.example.domain.exception.NotFoundException,"NotFoundException/2[java.lang.Class<?>,io.example.domain.exception.ObjectId]",true,19,1,0,0,0,1,3,3,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,false
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/test/java/io/example/AppRunner.java,io.example.AppRunner,run/0,false,9,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
/Users/palesnow/Downloads/ood1/java-spring-security-example-master/src/main/java/io/example/domain/mapper/BookViewMapper.java,io.example.domain.mapper.BookViewMapper,toBookView/1[java.util.List<io.example.domain.model.Book>],false,27,2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1025,0,false
